DelayID,ShippingID,Reason,DelayDuration
36440,114616,Logistics Issue,6
36441,162604,Customs,7
36442,11035,Customs,1
36443,34338,Traffic,4
36444,49677,Weather,2
36445,169792,Logistics Issue,4
36446,173654,Customs,4
36447,14462,Traffic,6
36448,98545,Customs,9
36449,119974,Traffic,5
36450,182941,Logistics Issue,4
36451,50853,Logistics Issue,2
36452,53547,Traffic,8
36453,151731,Weather,9
36454,138920,Logistics Issue,5
36455,116183,Weather,7
36456,123366,Customs,3
36457,141488,Logistics Issue,2
36458,992,Traffic,4
36459,9910,Logistics Issue,5
36460,98825,Traffic,5
36461,103896,Customs,9
36462,30253,Logistics Issue,3
36463,150918,Customs,6
36464,112808,Traffic,5
36465,108175,Weather,5
36466,170263,Customs,4
36467,131891,Customs,4
36468,181213,Weather,1
36469,16527,Logistics Issue,9
36470,164940,Weather,6
36471,138654,Customs,8
36472,142071,Logistics Issue,6
36473,129536,Customs,9
36474,138720,Customs,8
36475,111697,Customs,7
36476,113757,Weather,4
36477,169406,Weather,8
36478,89010,Traffic,8
36479,1170,Logistics Issue,6
36480,109434,Logistics Issue,7
36481,123831,Logistics Issue,3
36482,189490,Traffic,5
36483,164475,Traffic,4
36484,35967,Logistics Issue,2
36485,196520,Weather,5
36486,171304,Traffic,4
36487,156651,Traffic,6
36488,15051,Weather,7
36489,48861,Logistics Issue,6
36490,116824,Logistics Issue,1
36491,15756,Customs,2
36492,140523,Traffic,5
36493,139449,Traffic,5
36494,130004,Logistics Issue,7
36495,113541,Logistics Issue,1
36496,35584,Customs,8
36497,116741,Weather,8
36498,75625,Logistics Issue,8
36499,179454,Logistics Issue,9
36500,102442,Logistics Issue,5
36501,156210,Logistics Issue,5
36502,106496,Customs,9
36503,28928,Logistics Issue,1
36504,50021,Logistics Issue,3
36505,82616,Traffic,6
36506,143969,Weather,8
36507,36808,Weather,6
36508,194153,Weather,8
36509,59752,Logistics Issue,9
36510,195490,Logistics Issue,3
36511,185927,Traffic,2
36512,131933,Weather,9
36513,172028,Customs,4
36514,26931,Customs,3
36515,53061,Weather,1
36516,44819,Traffic,8
36517,117339,Weather,6
36518,145267,Traffic,8
36519,187486,Logistics Issue,8
36520,183122,Traffic,5
36521,125819,Logistics Issue,2
36522,105255,Traffic,2
36523,98205,Weather,1
36524,88284,Customs,7
36525,108333,Logistics Issue,7
36526,325,Weather,5
36527,13831,Customs,8
36528,136874,Traffic,1
36529,179075,Logistics Issue,2
36530,163340,Weather,7
36531,142969,Weather,6
36532,75936,Logistics Issue,7
36533,114553,Logistics Issue,7
36534,192130,Logistics Issue,8
36535,31648,Customs,1
36536,4203,Traffic,7
36537,114611,Traffic,3
36538,5026,Logistics Issue,1
36539,129554,Logistics Issue,8
36540,165918,Traffic,5
36541,12198,Traffic,3
36542,167763,Customs,6
36543,187508,Weather,1
36544,5461,Customs,5
36545,31417,Customs,1
36546,64733,Traffic,6
36547,71316,Weather,4
36548,164482,Customs,6
36549,73893,Customs,7
36550,3262,Weather,1
36551,155484,Traffic,6
36552,176343,Customs,6
36553,30402,Logistics Issue,9
36554,5202,Logistics Issue,7
36555,115117,Traffic,7
36556,186609,Logistics Issue,5
36557,128592,Weather,5
36558,99781,Weather,1
36559,86588,Customs,7
36560,87049,Traffic,4
36561,26584,Traffic,9
36562,25450,Weather,3
36563,84882,Traffic,9
36564,148739,Traffic,9
36565,61149,Traffic,2
36566,178479,Customs,4
36567,77111,Traffic,9
36568,55966,Traffic,2
36569,172442,Customs,3
36570,8861,Logistics Issue,6
36571,125818,Logistics Issue,8
36572,37146,Customs,1
36573,56759,Traffic,3
36574,146242,Weather,2
36575,76761,Weather,1
36576,147005,Customs,4
36577,7468,Customs,9
36578,103961,Customs,9
36579,54978,Customs,4
36580,135327,Traffic,1
36581,39801,Logistics Issue,6
36582,7928,Traffic,7
36583,63650,Weather,1
36584,121161,Traffic,2
36585,51286,Traffic,3
36586,183739,Logistics Issue,1
36587,125073,Weather,5
36588,116594,Traffic,8
36589,138079,Customs,5
36590,109935,Customs,2
36591,130270,Weather,4
36592,74841,Weather,7
36593,121161,Traffic,8
36594,99615,Weather,9
36595,87191,Customs,1
36596,195658,Logistics Issue,2
36597,30940,Traffic,7
36598,33444,Logistics Issue,1
36599,86989,Traffic,5
36600,15456,Customs,3
36601,20740,Weather,4
36602,38401,Weather,2
36603,166531,Traffic,7
36604,3897,Logistics Issue,5
36605,47236,Weather,8
36606,27426,Customs,6
36607,178701,Logistics Issue,1
36608,61389,Traffic,5
36609,59218,Weather,9
36610,35139,Weather,3
36611,120994,Logistics Issue,1
36612,166003,Customs,8
36613,22842,Customs,3
36614,6874,Logistics Issue,6
36615,20719,Weather,9
36616,193110,Traffic,1
36617,43301,Traffic,9
36618,99994,Logistics Issue,2
36619,74911,Customs,2
36620,163278,Weather,5
36621,43842,Traffic,3
36622,41869,Weather,2
36623,177675,Weather,4
36624,176040,Weather,8
36625,161158,Customs,5
36626,81556,Traffic,3
36627,154565,Logistics Issue,8
36628,176217,Logistics Issue,9
36629,28565,Customs,1
36630,96236,Logistics Issue,6
36631,176365,Weather,2
36632,36350,Weather,4
36633,165448,Traffic,1
36634,117076,Logistics Issue,9
36635,27246,Customs,3
36636,33262,Weather,9
36637,184768,Logistics Issue,1
36638,14188,Logistics Issue,4
36639,54689,Customs,2
36640,20012,Logistics Issue,9
36641,13255,Traffic,3
36642,124617,Customs,4
36643,5464,Logistics Issue,8
36644,5576,Traffic,3
36645,97897,Customs,4
36646,82015,Weather,3
36647,125993,Logistics Issue,8
36648,114612,Logistics Issue,2
36649,29504,Weather,1
36650,113944,Weather,8
36651,182253,Logistics Issue,6
36652,3790,Traffic,9
36653,55641,Logistics Issue,5
36654,91497,Logistics Issue,9
36655,83491,Logistics Issue,6
36656,20054,Customs,1
36657,82686,Logistics Issue,1
36658,74268,Weather,8
36659,128426,Weather,3
36660,20524,Traffic,1
36661,34385,Traffic,9
36662,110311,Logistics Issue,6
36663,144651,Weather,7
36664,98489,Weather,9
36665,130044,Traffic,3
36666,13575,Customs,4
36667,121595,Traffic,2
36668,102765,Traffic,1
36669,129076,Logistics Issue,1
36670,51101,Traffic,3
36671,64774,Logistics Issue,3
36672,108148,Logistics Issue,6
36673,71756,Logistics Issue,9
36674,180299,Traffic,8
36675,41668,Logistics Issue,2
36676,182633,Customs,3
36677,112053,Logistics Issue,1
36678,29236,Traffic,2
36679,6788,Customs,8
36680,65506,Logistics Issue,1
36681,88076,Weather,5
36682,10110,Logistics Issue,8
36683,171105,Customs,4
36684,14248,Weather,6
36685,28847,Customs,8
36686,20386,Traffic,4
36687,12640,Logistics Issue,9
36688,17724,Weather,7
36689,53524,Customs,9
36690,161592,Logistics Issue,2
36691,109882,Traffic,4
36692,191709,Weather,1
36693,31446,Weather,4
36694,89586,Weather,7
36695,73458,Weather,9
36696,123889,Traffic,5
36697,139618,Traffic,3
36698,112559,Customs,6
36699,78544,Logistics Issue,1
36700,184481,Customs,2
36701,195627,Logistics Issue,5
36702,41146,Weather,4
36703,32169,Traffic,8
36704,54579,Logistics Issue,5
36705,148868,Weather,4
36706,12123,Customs,8
36707,156170,Traffic,1
36708,85080,Logistics Issue,2
36709,100721,Weather,9
36710,173953,Customs,1
36711,105617,Logistics Issue,5
36712,86836,Logistics Issue,8
36713,157739,Logistics Issue,1
36714,117019,Weather,9
36715,165762,Weather,8
36716,122088,Logistics Issue,8
36717,67780,Weather,5
36718,55293,Logistics Issue,1
36719,90846,Traffic,3
36720,161120,Logistics Issue,7
36721,41921,Customs,8
36722,147989,Logistics Issue,9
36723,108228,Logistics Issue,3
36724,162896,Customs,8
36725,50255,Traffic,8
36726,26687,Weather,3
36727,129912,Weather,5
36728,75664,Traffic,3
36729,188959,Logistics Issue,9
36730,23545,Customs,8
36731,59422,Logistics Issue,6
36732,20998,Customs,8
36733,183073,Customs,1
36734,70369,Traffic,9
36735,149112,Logistics Issue,7
36736,4857,Traffic,7
36737,128248,Customs,4
36738,184500,Traffic,7
36739,129548,Customs,1
36740,117598,Customs,1
36741,24063,Customs,1
36742,162757,Traffic,9
36743,152893,Customs,9
36744,126671,Weather,1
36745,63770,Customs,8
36746,87811,Logistics Issue,8
36747,39039,Customs,8
36748,39917,Traffic,4
36749,16459,Traffic,6
36750,125821,Traffic,5
36751,187743,Customs,4
36752,22320,Traffic,5
36753,67541,Traffic,6
36754,162896,Traffic,8
36755,73872,Logistics Issue,4
36756,74743,Logistics Issue,9
36757,83670,Customs,1
36758,32207,Customs,8
36759,46588,Customs,7
36760,132816,Customs,5
36761,141308,Logistics Issue,4
36762,107094,Logistics Issue,1
36763,157841,Weather,3
36764,51522,Logistics Issue,6
36765,121923,Customs,6
36766,128452,Logistics Issue,7
36767,98152,Logistics Issue,2
36768,132042,Customs,3
36769,117058,Weather,8
36770,85919,Logistics Issue,9
36771,84438,Weather,1
36772,79695,Weather,7
36773,106850,Weather,4
36774,111365,Weather,6
36775,10440,Traffic,9
36776,65760,Customs,3
36777,109711,Traffic,5
36778,117774,Traffic,8
36779,176471,Weather,6
36780,156145,Logistics Issue,2
36781,92976,Traffic,1
36782,89987,Customs,3
36783,118992,Customs,5
36784,49998,Weather,5
36785,16794,Logistics Issue,7
36786,124994,Weather,3
36787,187655,Traffic,7
36788,76691,Weather,1
36789,60470,Weather,8
36790,168930,Traffic,1
36791,196245,Weather,8
36792,35042,Traffic,4
36793,100591,Logistics Issue,7
36794,160882,Logistics Issue,9
36795,101902,Logistics Issue,8
36796,124679,Weather,2
36797,143169,Traffic,9
36798,88081,Customs,4
36799,18167,Weather,9
36800,185266,Traffic,6
36801,92235,Traffic,7
36802,134655,Customs,3
36803,23366,Logistics Issue,5
36804,61334,Weather,8
36805,86198,Customs,7
36806,143182,Logistics Issue,4
36807,66285,Traffic,5
36808,147433,Logistics Issue,3
36809,39653,Traffic,1
36810,112265,Logistics Issue,1
36811,187375,Customs,8
36812,60023,Logistics Issue,7
36813,194686,Weather,4
36814,139234,Logistics Issue,4
36815,26183,Customs,8
36816,24068,Weather,9
36817,182781,Logistics Issue,6
36818,116265,Weather,9
36819,50314,Customs,2
36820,190245,Traffic,6
36821,60514,Weather,9
36822,170570,Logistics Issue,6
36823,33930,Logistics Issue,3
36824,39376,Customs,5
36825,80199,Weather,6
36826,50035,Weather,5
36827,28517,Traffic,5
36828,72702,Weather,3
36829,81236,Logistics Issue,3
36830,132047,Weather,1
36831,94922,Customs,9
36832,76674,Customs,6
36833,135179,Customs,8
36834,77196,Logistics Issue,7
36835,36429,Customs,2
36836,18335,Logistics Issue,2
36837,43107,Traffic,4
36838,77593,Traffic,6
36839,169636,Traffic,1
36840,129818,Customs,2
36841,113020,Logistics Issue,9
36842,123203,Customs,5
36843,131332,Customs,1
36844,73608,Weather,4
36845,63647,Customs,4
36846,21243,Logistics Issue,2
36847,38483,Weather,5
36848,53381,Logistics Issue,3
36849,71072,Weather,2
36850,87237,Customs,1
36851,55578,Customs,5
36852,165066,Customs,6
36853,14247,Logistics Issue,9
36854,77436,Customs,1
36855,166108,Customs,8
36856,147384,Traffic,1
36857,147658,Traffic,4
36858,95661,Traffic,5
36859,62126,Customs,7
36860,115704,Weather,5
36861,100155,Weather,5
36862,60656,Weather,9
36863,61955,Logistics Issue,8
36864,121667,Customs,2
36865,71338,Traffic,5
36866,5501,Customs,1
36867,39135,Weather,9
36868,26977,Logistics Issue,9
36869,19058,Weather,1
36870,24971,Customs,5
36871,106237,Customs,5
36872,186759,Logistics Issue,9
36873,27103,Customs,4
36874,81289,Logistics Issue,1
36875,147688,Customs,5
36876,129467,Logistics Issue,6
36877,165993,Weather,2
36878,12402,Customs,7
36879,194311,Logistics Issue,2
36880,66477,Traffic,9
36881,70629,Weather,1
36882,138333,Weather,7
36883,181378,Customs,6
36884,2336,Customs,7
36885,97387,Weather,2
36886,126841,Weather,2
36887,78085,Logistics Issue,6
36888,151289,Weather,2
36889,107290,Customs,9
36890,75578,Traffic,4
36891,9801,Weather,1
36892,118318,Traffic,4
36893,141828,Traffic,5
36894,107701,Customs,7
36895,59,Traffic,9
36896,123580,Weather,5
36897,96632,Traffic,8
36898,54695,Traffic,5
36899,49685,Customs,2
36900,46177,Traffic,6
36901,76354,Customs,5
36902,6047,Weather,8
36903,14725,Customs,4
36904,131548,Weather,4
36905,178535,Traffic,9
36906,117661,Logistics Issue,5
36907,84501,Weather,8
36908,176937,Weather,8
36909,100252,Customs,2
36910,121635,Logistics Issue,1
36911,95275,Weather,2
36912,36442,Traffic,1
36913,152639,Customs,8
36914,138231,Weather,5
36915,95201,Weather,3
36916,7745,Traffic,6
36917,30566,Traffic,1
36918,51020,Logistics Issue,2
36919,2526,Customs,5
36920,122111,Customs,4
36921,168685,Traffic,9
36922,4582,Weather,2
36923,127974,Weather,4
36924,69363,Traffic,8
36925,77845,Weather,1
36926,181909,Weather,1
36927,33636,Customs,4
36928,180047,Weather,8
36929,45391,Logistics Issue,9
36930,8579,Traffic,9
36931,153286,Weather,8
36932,33184,Traffic,6
36933,176011,Logistics Issue,7
36934,122528,Logistics Issue,7
36935,177696,Traffic,6
36936,34237,Customs,2
36937,70009,Customs,3
36938,119770,Weather,8
36939,156650,Customs,9
36940,15376,Traffic,5
36941,71579,Logistics Issue,4
36942,195908,Customs,9
36943,78933,Traffic,9
36944,54860,Traffic,4
36945,152422,Weather,5
36946,89139,Traffic,9
36947,51634,Weather,5
36948,188699,Traffic,1
36949,154859,Logistics Issue,7
36950,83913,Weather,9
36951,175306,Customs,4
36952,51432,Weather,7
36953,6999,Weather,4
36954,25566,Customs,5
36955,19249,Weather,4
36956,119896,Customs,6
36957,58498,Customs,4
36958,152299,Customs,5
36959,14212,Logistics Issue,3
36960,70713,Traffic,5
36961,50776,Customs,5
36962,130291,Traffic,1
36963,66511,Weather,7
36964,122407,Logistics Issue,6
36965,101441,Customs,3
36966,184951,Traffic,7
36967,176832,Customs,7
36968,106793,Customs,6
36969,191725,Logistics Issue,6
36970,157991,Logistics Issue,4
36971,127233,Traffic,9
36972,183899,Customs,3
36973,89234,Traffic,8
36974,30485,Customs,3
36975,93605,Customs,4
36976,173321,Logistics Issue,2
36977,10664,Weather,9
36978,55755,Customs,5
36979,65671,Traffic,4
36980,173927,Logistics Issue,2
36981,171968,Traffic,8
36982,154652,Customs,7
36983,92044,Traffic,6
36984,184353,Customs,2
36985,101423,Logistics Issue,7
36986,2143,Weather,7
36987,69469,Logistics Issue,6
36988,152171,Weather,1
36989,175159,Weather,2
36990,66707,Weather,9
36991,111885,Customs,9
36992,127987,Weather,5
36993,185612,Traffic,5
36994,63267,Traffic,2
36995,57189,Logistics Issue,5
36996,43432,Weather,8
36997,137802,Weather,7
36998,141612,Logistics Issue,9
36999,153715,Logistics Issue,4
37000,41367,Logistics Issue,8
37001,544,Weather,1
37002,94939,Traffic,8
37003,127909,Customs,7
37004,136128,Logistics Issue,8
37005,12740,Customs,5
37006,72046,Logistics Issue,2
37007,137756,Weather,1
37008,44883,Customs,7
37009,144870,Logistics Issue,6
37010,57297,Traffic,1
37011,134168,Logistics Issue,4
37012,28775,Weather,9
37013,109551,Customs,6
37014,73738,Customs,2
37015,44295,Traffic,2
37016,59392,Logistics Issue,6
37017,180109,Traffic,1
37018,13144,Customs,3
37019,150110,Weather,3
37020,145958,Logistics Issue,8
37021,51263,Customs,6
37022,480,Customs,2
37023,154110,Logistics Issue,7
37024,95588,Weather,2
37025,65727,Traffic,5
37026,78659,Logistics Issue,9
37027,98884,Customs,7
37028,83918,Customs,1
37029,138267,Logistics Issue,6
37030,157732,Traffic,8
37031,46662,Logistics Issue,1
37032,17188,Customs,8
37033,118182,Logistics Issue,1
37034,52130,Customs,9
37035,138621,Weather,3
37036,156052,Customs,4
37037,63572,Weather,7
37038,168213,Traffic,5
37039,82529,Customs,7
37040,50423,Customs,1
37041,28934,Traffic,8
37042,112138,Weather,3
37043,49140,Traffic,8
37044,107673,Traffic,1
37045,148789,Customs,7
37046,178756,Traffic,2
37047,72310,Logistics Issue,8
37048,98650,Customs,1
37049,162947,Weather,4
37050,186314,Customs,7
37051,172584,Customs,2
37052,190831,Traffic,9
37053,29132,Customs,3
37054,12310,Logistics Issue,7
37055,68460,Weather,5
37056,103753,Logistics Issue,1
37057,89421,Customs,9
37058,149840,Customs,2
37059,39858,Traffic,9
37060,8800,Traffic,7
37061,157481,Logistics Issue,5
37062,32374,Weather,4
37063,147886,Logistics Issue,2
37064,105905,Logistics Issue,9
37065,17518,Traffic,3
37066,109178,Weather,9
37067,184607,Weather,4
37068,176902,Traffic,5
37069,64594,Logistics Issue,9
37070,128697,Weather,5
37071,104019,Weather,5
37072,112648,Customs,6
37073,100560,Weather,3
37074,105038,Logistics Issue,1
37075,158290,Customs,1
37076,166994,Traffic,9
37077,21050,Logistics Issue,8
37078,103245,Customs,6
37079,6898,Weather,6
37080,48754,Logistics Issue,9
37081,176261,Weather,9
37082,99088,Customs,6
37083,67889,Customs,5
37084,75490,Weather,4
37085,146082,Customs,3
37086,61738,Weather,8
37087,79386,Logistics Issue,5
37088,146655,Customs,1
37089,49934,Traffic,4
37090,161448,Traffic,4
37091,29352,Weather,7
37092,46807,Customs,6
37093,48509,Weather,7
37094,142535,Traffic,4
37095,195613,Logistics Issue,4
37096,13526,Weather,6
37097,156765,Weather,6
37098,1399,Logistics Issue,4
37099,124520,Weather,2
37100,5567,Weather,6
37101,141636,Logistics Issue,6
37102,60803,Customs,6
37103,169756,Customs,4
37104,181722,Logistics Issue,7
37105,84012,Traffic,4
37106,34462,Logistics Issue,3
37107,3139,Traffic,5
37108,191157,Logistics Issue,2
37109,86776,Traffic,2
37110,67911,Weather,9
37111,42438,Traffic,5
37112,82237,Logistics Issue,5
37113,77698,Logistics Issue,4
37114,41965,Logistics Issue,6
37115,165940,Traffic,7
37116,62486,Weather,4
37117,16927,Weather,8
37118,3612,Traffic,3
37119,190436,Weather,5
37120,72788,Weather,7
37121,33463,Weather,7
37122,155401,Logistics Issue,5
37123,50532,Customs,4
37124,186685,Weather,6
37125,137024,Customs,2
37126,20111,Logistics Issue,7
37127,169364,Weather,9
37128,133785,Customs,8
37129,55905,Weather,3
37130,33049,Traffic,9
37131,175333,Weather,3
37132,76474,Traffic,1
37133,42314,Traffic,3
37134,63523,Customs,9
37135,168107,Logistics Issue,4
37136,107523,Logistics Issue,5
37137,140,Weather,3
37138,182517,Customs,1
37139,49651,Traffic,5
37140,66598,Logistics Issue,8
37141,178045,Weather,2
37142,51205,Customs,2
37143,14920,Customs,2
37144,104749,Traffic,9
37145,128825,Customs,7
37146,154536,Traffic,1
37147,82302,Logistics Issue,8
37148,103833,Customs,3
37149,20876,Customs,7
37150,46336,Weather,9
37151,29934,Customs,3
37152,145786,Customs,6
37153,41401,Customs,5
37154,168258,Weather,8
37155,50695,Logistics Issue,8
37156,126045,Weather,5
37157,117411,Traffic,4
37158,86067,Weather,3
37159,6772,Weather,6
37160,100465,Customs,1
37161,69611,Customs,8
37162,155748,Logistics Issue,6
37163,132021,Customs,2
37164,52653,Customs,9
37165,96529,Traffic,5
37166,142649,Customs,5
37167,182022,Logistics Issue,9
37168,140967,Weather,8
37169,35498,Logistics Issue,6
37170,43825,Weather,2
37171,130652,Weather,8
37172,28833,Logistics Issue,8
37173,95513,Logistics Issue,5
37174,125890,Traffic,4
37175,26578,Logistics Issue,5
37176,96761,Weather,9
37177,30218,Weather,7
37178,2687,Weather,4
37179,191160,Customs,6
37180,154888,Logistics Issue,9
37181,20623,Customs,2
37182,167721,Customs,7
37183,185487,Traffic,6
37184,136739,Customs,7
37185,112122,Customs,8
37186,78785,Weather,7
37187,194956,Logistics Issue,4
37188,103224,Weather,8
37189,120517,Traffic,6
37190,69993,Customs,3
37191,166221,Traffic,5
37192,116838,Weather,5
37193,120644,Logistics Issue,4
37194,261,Logistics Issue,6
37195,42593,Customs,1
37196,139508,Weather,8
37197,68638,Logistics Issue,4
37198,653,Logistics Issue,1
37199,123446,Logistics Issue,9
37200,121468,Logistics Issue,8
37201,83144,Traffic,6
37202,12624,Customs,4
37203,7592,Customs,4
37204,35811,Customs,5
37205,14588,Weather,6
37206,34098,Customs,6
37207,71905,Weather,5
37208,183230,Logistics Issue,3
37209,195473,Weather,9
37210,127951,Traffic,4
37211,115128,Weather,7
37212,92841,Customs,4
37213,190946,Weather,4
37214,57911,Weather,9
37215,185619,Customs,9
37216,178750,Weather,7
37217,104006,Weather,6
37218,130238,Logistics Issue,7
37219,17818,Traffic,3
37220,107327,Customs,3
37221,182958,Traffic,5
37222,97361,Traffic,3
37223,105958,Weather,9
37224,170261,Customs,7
37225,37066,Logistics Issue,6
37226,65624,Logistics Issue,2
